admin,biryr,han,sex,teasown,orch,cashcrop
320324,1989,1,.582386,0,.06,.49
320324,1990,1,.623529,0,.06,.49
320325,1962,1,.479821,0,0,0
320325,1963,1,.533898,0,0,0
320325,1964,1,.533708,0,0,0
320325,1965,1,.493023,0,0,0
320325,1966,1,.489451,0,0,0
320325,1967,1,.460396,0,0,0
320325,1968,1,.505455,0,0,0
320325,1969,1,.519841,0,0,0
320325,1970,1,.485294,0,0,0
320325,1971,1,.511013,0,0,0
320325,1972,1,.497238,0,0,0
320325,1973,1,.458824,0,0,0
320325,1974,1,.488889,0,0,0
320325,1975,1,.48366,0,0,0
320325,1976,1,.482759,0,0,0
320325,1977,1,.588542,0,0,0
320325,1978,1,.528169,0,0,0
320325,1979,1,.5,0,0,0
320325,1980,1,.473684,0,0,0
320325,1981,1,.459716,0,0,0
320325,1982,1,.559524,0,0,0
320325,1983,1,.513636,0,0,0
320325,1984,1,.562738,0,0,0
320325,1985,1,.577236,0,0,0
320325,1986,1,.48996,0,0,0
320325,1987,1,.54717,0,0,0
320325,1988,1,.554859,0,0,0
320325,1989,1,.535836,0,0,0
320325,1990,1,.524064,0,0,0
320380,1962,1,.506494,0,0,0
320380,1963,1,.385621,0,0,0
320380,1964,1,.431193,0,0,0
320380,1965,1,.478873,0,0,0
320380,1966,1,.506579,0,0,0
320380,1967,1,.509677,0,0,0
320380,1968,1,.542373,0,0,0
320380,1969,1,.508671,0,0,0
320380,1970,1,.597826,0,0,0
320380,1971,1,.463576,0,0,0
320380,1972,1,.54,0,0,0
320380,1973,1,.462963,0,0,0
320380,1974,1,.568,0,0,0
320380,1975,1,.409091,0,0,0
320380,1976,1,.421053,0,0,0
320380,1977,1,.534653,0,0,0
320380,1978,1,.491228,0,0,0
320380,1979,1,.541667,0,0,0
320380,1980,1,.59375,0,0,0
320380,1981,1,.490196,0,0,0
320380,1982,1,.551724,0,0,0
320380,1983,1,.473684,0,0,0
320380,1984,1,.587838,0,0,0
320380,1985,1,.534759,0,0,0
320380,1986,1,.512953,0,0,0
320380,1987,1,.508021,0,0,0
320380,1988,1,.505263,0,0,0
320380,1989,1,.578313,0,0,0
320380,1990,1,.544304,0,0,0
320402,1962,1,0,0,0,0
320402,1963,1,0,0,0,0
320402,1964,1,0,0,0,0
320402,1966,1,0,0,0,0
320402,1968,1,0,0,0,0
320402,1969,1,0,0,0,0
320402,1975,1,0,0,0,0
320402,1976,1,1,0,0,0
320402,1986,1,1,0,0,0
320402,1988,1,.333333,0,0,0
320402,1989,1,.5,0,0,0
320402,1990,1,.5,0,0,0
320404,1963,1,0,0,0,0
320404,1965,1,0,0,0,0
320404,1966,1,1,0,0,0
320404,1972,1,0,0,0,0
320404,1975,1,1,0,0,0
320404,1985,1,.5,0,0,0
320404,1986,1,1,0,0,0
320404,1988,1,.333333,0,0,0
320404,1989,1,.666667,0,0,0
320405,1962,1,1,0,0,.8
320405,1963,1,.25,0,0,.8
320405,1964,1,0,0,0,.8
320405,1965,1,1,0,0,.8
320405,1966,1,0,0,0,.8
320405,1967,1,0,0,0,.8
320405,1969,1,0,0,0,.8
320405,1975,1,0,0,0,.8
320405,1977,1,0,0,0,.8
320405,1978,1,0,0,0,.8
320405,1979,1,1,0,0,.8
320405,1983,1,0,0,0,.8
320405,1984,1,.5,0,0,.8
320405,1986,1,.666667,0,0,.8
320405,1987,1,.25,0,0,.8
320405,1988,1,0,0,0,.8
320405,1989,1,.8,0,0,.8
320405,1990,1,.5,0,0,.8
320411,1962,1,.5,0,0,.94
320411,1963,1,.470588,0,0,.94
320411,1964,1,.424242,0,0,.94
320411,1965,1,.473684,0,0,.94
320411,1966,1,.333333,0,0,.94
320411,1967,1,.352941,0,0,.94
320411,1968,1,.545455,0,0,.94
320411,1969,1,.4,0,0,.94
320411,1970,1,.454545,0,0,.94
320411,1971,1,.5,0,0,.94
320411,1972,1,.615385,0,0,.94
320411,1973,1,.375,0,0,.94
320411,1974,1,.473684,0,0,.94
320411,1975,1,.4,0,0,.94
320411,1976,1,.5,0,0,.94
320411,1977,1,.352941,0,0,.94
320411,1978,1,.380952,0,0,.94
320411,1979,1,.428571,0,0,.94
320411,1980,1,.571429,0,0,.94
320411,1981,1,.5,0,0,.94
320411,1982,1,.416667,0,0,.94
320411,1983,1,.777778,0,0,.94
320411,1984,1,.833333,0,0,.94
320411,1985,1,.357143,0,0,.94
320411,1986,.9230769,.461538,0,0,.94
320411,1987,1,.470588,0,0,.94
320411,1988,1,.625,0,0,.94
320411,1989,.8947368,.473684,0,0,.94
320411,1990,1,.5,0,0,.94
320421,1962,1,.541176,0,0,0
320421,1963,1,.506211,0,0,0
320421,1964,1,.516129,0,0,0
320421,1965,1,.531818,0,0,0
320421,1966,1,.48062,0,0,0
320421,1967,1,.4875,0,0,0
320421,1968,1,.5,0,0,0
320421,1969,1,.536842,0,0,0
320421,1970,1,.494949,0,0,0
320421,1971,1,.573604,0,0,0
320421,1972,1,.558824,0,0,0
320421,1973,1,.515152,0,0,0
320421,1974,1,.505208,0,0,0
320421,1975,1,.5625,0,0,0
320421,1976,1,.481752,0,0,0
320421,1977,1,.463855,0,0,0
320421,1978,1,.590909,0,0,0
320421,1979,1,.535714,0,0,0
320421,1980,1,.6,0,0,0
320421,1981,1,.5,0,0,0
320421,1982,1,.502924,0,0,0
320421,1983,1,.565217,0,0,0
320421,1984,1,.460784,0,0,0
320421,1985,1,.456311,0,0,0
320421,1986,1,.529412,0,0,0
320421,1987,1,.514019,0,0,0
320421,1988,1,.482233,0,0,0
320421,1989,1,.50505,0,0,0
320421,1990,1,.521368,0,0,0
320422,1962,1,.515152,0,0,0
320422,1963,1,.52381,0,0,0
320422,1964,.9909091,.436364,0,0,0
320422,1965,1,.5,0,0,0
320422,1966,1,.484536,0,0,0
320422,1967,1,.375,0,0,0
320422,1968,1,.495327,0,0,0
320422,1969,1,.494253,0,0,0
320422,1970,1,.583333,0,0,0
320422,1971,1,.511628,0,0,0
320422,1972,1,.507692,0,0,0
320422,1973,1,.555556,0,0,0
320422,1974,1,.518519,0,0,0
320422,1975,1,.489796,0,0,0
320422,1976,1,.608696,0,0,0
320422,1977,1,.55102,0,0,0
320422,1978,1,.46,0,0,0
320422,1979,1,.636364,0,0,0
320422,1980,1,.606061,0,0,0
320422,1981,1,.56,0,0,0
320422,1982,1,.557143,0,0,0
320422,1983,1,.314286,0,0,0
320422,1984,1,.475,0,0,0
320422,1985,1,.564103,0,0,0
320422,1986,1,.469697,0,0,0
320422,1987,1,.531646,0,0,0
320422,1988,1,.442857,0,0,0
320422,1989,1,.479592,0,0,0
320422,1990,1,.439024,0,0,0
320423,1962,1,.467033,0,0,0
320423,1963,1,.431373,0,0,0
320423,1964,1,.502762,0,0,0
320423,1965,1,.517241,0,0,0
320423,1966,1,.522013,0,0,0
320423,1967,1,.43662,0,0,0
320423,1968,1,.520661,0,0,0
320423,1969,1,.429752,0,0,0
320423,1970,1,.625,0,0,0
320423,1971,1,.444444,0,0,0
320423,1972,1,.54717,0,0,0
320423,1973,1,.52809,0,0,0
320423,1974,1,.488889,0,0,0
320423,1975,1,.458824,0,0,0
320423,1976,1,.584906,0,0,0
320423,1977,1,.443038,0,0,0
320423,1978,1,.566265,0,0,0
320423,1979,1,.428571,0,0,0
320423,1980,1,.554054,0,0,0
320423,1981,1,.464789,0,0,0
320423,1982,1,.451613,0,0,0
320423,1983,1,.514286,0,0,0
320423,1984,1,.666667,0,0,0
320423,1985,1,.55,0,0,0
320423,1986,1,.563107,0,0,0
320423,1987,1,.504348,0,0,0
320423,1988,1,.522936,0,0,0
320423,1989,1,.529915,0,0,0
320423,1990,1,.632653,0,0,0
320502,1962,1,.5,0,0,0
320502,1963,1,0,0,0,0
320502,1964,1,.5,0,0,0
320502,1965,1,.5,0,0,0
320502,1966,1,0,0,0,0
320502,1967,1,.5,0,0,0
320502,1970,1,1,0,0,0
320502,1971,1,1,0,0,0
320502,1973,1,.5,0,0,0
320502,1974,1,0,0,0,0
320502,1975,1,1,0,0,0
320502,1985,1,0,0,0,0
320502,1987,1,.5,0,0,0
320502,1988,1,1,0,0,0
320502,1989,1,.5,0,0,0
320503,1962,1,1,0,0,.15
320503,1963,1,.625,0,0,.15
320503,1964,1,.615385,0,0,.15
320503,1965,1,.533333,0,0,.15
320503,1966,1,.285714,0,0,.15
320503,1967,1,.434783,0,0,.15
320503,1968,1,.318182,0,0,.15
320503,1969,1,.212766,0,0,.15
320503,1970,1,.8,0,0,.15
320503,1971,1,.230769,0,0,.15
320503,1972,1,.107143,0,0,.15
320503,1973,1,0,0,0,.15
320503,1974,1,0,0,0,.15
320503,1976,1,.666667,0,0,.15
320503,1977,1,1,0,0,.15
320503,1978,1,0,0,0,.15
320503,1979,1,1,0,0,.15
320503,1980,1,0,0,0,.15
320503,1983,1,0,0,0,.15
320503,1984,1,0,0,0,.15
320503,1986,1,0,0,0,.15
320503,1987,1,0,0,0,.15
320503,1988,1,0,0,0,.15
320503,1989,1,.666667,0,0,.15
320504,1962,1,0,0,0,0
320504,1963,1,.333333,0,0,0
320504,1964,1,.666667,0,0,0
320504,1965,1,.2,0,0,0
320504,1966,1,0,0,0,0
320504,1967,1,.666667,0,0,0
320504,1968,1,1,0,0,0
320504,1969,1,0,0,0,0
320504,1971,1,1,0,0,0
320504,1972,1,1,0,0,0
320504,1973,1,1,0,0,0
320504,1974,1,.5,0,0,0
320504,1975,1,1,0,0,0
320504,1976,1,0,0,0,0
320504,1978,1,1,0,0,0
320504,1980,1,1,0,0,0
320504,1981,1,0,0,0,0
320504,1982,1,0,0,0,0
320504,1984,1,1,0,0,0
320504,1985,1,1,0,0,0
320504,1986,1,0,0,0,0
320504,1987,1,.8,0,0,0
320504,1988,1,.666667,0,0,0
320504,1989,1,.4,0,0,0
320511,1962,1,.545455,0,.01,1.13
320511,1963,1,.62963,0,.01,1.13
320511,1964,1,.388889,0,.01,1.13
320511,1965,1,.588235,0,.01,1.13
320511,1966,1,.47619,0,.01,1.13
320511,1967,1,.666667,0,.01,1.13
320511,1968,1,.424242,0,.01,1.13
320511,1969,1,.384615,0,.01,1.13
320511,1970,1,.5625,0,.01,1.13
320511,1971,1,.25,0,.01,1.13
320511,1972,1,.411765,0,.01,1.13
320511,1973,1,.583333,0,.01,1.13
320511,1974,1,.333333,0,.01,1.13
320511,1975,1,.6,0,.01,1.13
320511,1976,1,.4,0,.01,1.13
320511,1977,1,.333333,0,.01,1.13
320511,1978,1,.277778,0,.01,1.13
320511,1979,1,.4375,0,.01,1.13
320511,1980,1,.6,0,.01,1.13
320511,1981,1,.5,0,.01,1.13
320511,1982,1,.565217,0,.01,1.13
320511,1983,1,.5,0,.01,1.13
320511,1984,1,.666667,0,.01,1.13
320511,1985,1,.615385,0,.01,1.13
320511,1986,1,.428571,0,.01,1.13
320511,1987,1,.25,0,.01,1.13
320511,1988,1,.444444,0,.01,1.13
320511,1989,1,.3,0,.01,1.13
320511,1990,1,.714286,0,.01,1.13
320522,1962,1,.5125,0,0,0
320522,1963,1,.477477,0,0,0
320522,1964,1,.506849,0,0,0
320522,1965,1,.545455,0,0,0
320522,1966,1,.566038,0,0,0
320522,1967,1,.5,0,0,0
320522,1968,1,.521739,0,0,0
320522,1969,1,.426829,0,0,0
320522,1970,1,.571429,0,0,0
320522,1971,1,.448276,0,0,0
320522,1972,1,.464286,0,0,0
320522,1973,1,.46,0,0,0
320522,1974,1,.462687,0,0,0
320522,1975,1,.54717,0,0,0
320522,1976,1,.446154,0,0,0
320522,1977,1,.666667,0,0,0
320522,1978,1,.6,0,0,0
320522,1979,1,.418605,0,0,0
320522,1980,1,.8125,0,0,0
320522,1981,1,.627451,0,0,0
320522,1982,1,.488889,0,0,0
320522,1983,1,.625,0,0,0
320522,1984,1,.466667,0,0,0
320522,1985,1,.5,0,0,0
320522,1986,1,.634615,0,0,0
320522,1987,1,.557692,0,0,0
320522,1988,1,.604651,0,0,0
320522,1989,1,.484848,0,0,0
320522,1990,1,.571429,0,0,0
320524,1962,1,.465306,0,0,0
320524,1963,1,.49,0,0,0
320524,1964,1,.477032,0,0,0
320524,1965,1,.454861,0,0,0
320524,1966,.9964665,.498233,0,0,0
320524,1967,1,.521127,0,0,0
320524,1968,1,.456026,0,0,0
320524,1969,1,.550239,0,0,0
320524,1970,1,.485549,0,0,0
320524,1971,1,.476852,0,0,0
320524,1972,1,.506024,0,0,0
320524,1973,1,.517007,0,0,0
320524,1974,1,.482143,0,0,0
320524,1975,1,.5,0,0,0
320524,1976,1,.597015,0,0,0
320524,1977,1,.507576,0,0,0
320524,1978,1,.458333,0,0,0
320524,1979,1,.587302,0,0,0
320524,1980,1,.515873,0,0,0
320524,1981,1,.5,0,0,0
320524,1982,1,.537572,0,0,0
320524,1983,1,.475,0,0,0
320524,1984,1,.446429,0,0,0
320524,1985,1,.484848,0,0,0
320524,1986,1,.502262,0,0,0
320524,1987,1,.516746,0,0,0
320524,1988,1,.583784,0,0,0
320524,1989,1,.5,0,0,0
320524,1990,1,.472973,0,0,0
320525,1962,1,.481203,0,0,0
320525,1963,1,.497797,0,0,0
320525,1964,1,.483333,0,0,0
320525,1965,1,.477419,0,0,0
320525,1966,1,.442308,0,0,0
320525,1967,1,.473282,0,0,0
320525,1968,1,.51634,0,0,0
320525,1969,1,.453947,0,0,0
320525,1970,1,.537634,0,0,0
320525,1971,1,.527778,0,0,0
320525,1972,1,.582677,0,0,0
320525,1973,1,.557895,0,0,0
320525,1974,1,.547368,0,0,0
320525,1975,1,.525,0,0,0
320525,1976,1,.520548,0,0,0
320525,1977,1,.5,0,0,0
320525,1978,1,.504,0,0,0
320525,1979,1,.470588,0,0,0
320525,1980,1,.483871,0,0,0
320525,1981,1,.634146,0,0,0
320525,1982,1,.475248,0,0,0
320525,1983,1,.510638,0,0,0
320525,1984,1,.642857,0,0,0
320525,1985,1,.603175,0,0,0
320525,1986,1,.438202,0,0,0
320525,1987,1,.645455,0,0,0
320525,1988,1,.603604,0,0,0
320525,1989,1,.444444,0,0,0
320525,1990,1,.456522,0,0,0
320580,1962,1,.482051,0,0,0
320580,1963,1,.454976,0,0,0
320580,1964,1,.451429,0,0,0
320580,1965,1,.441341,0,0,0
320580,1966,1,.503356,0,0,0
320580,1967,1,.477612,0,0,0
320580,1968,1,.51497,0,0,0
320580,1969,1,.509202,0,0,0
320580,1970,1,.478261,0,0,0
320580,1971,1,.435897,0,0,0
320580,1972,1,.471014,0,0,0
320580,1973,1,.527132,0,0,0
320580,1974,1,.598485,0,0,0
320580,1975,1,.479167,0,0,0
320580,1976,1,.536082,0,0,0
320580,1977,1,.456954,0,0,0
320580,1978,1,.573643,0,0,0
320580,1979,1,.435714,0,0,0
320580,1980,1,.454545,0,0,0
320580,1981,1,.508197,0,0,0
320580,1982,1,.526786,0,0,0
320580,1983,1,.542857,0,0,0
320580,1984,1,.568182,0,0,0
320580,1985,1,.423729,0,0,0
320580,1986,1,.5,0,0,0
320580,1987,1,.467213,0,0,0
320580,1988,1,.5,0,0,0
320580,1989,1,.571429,0,0,0
320580,1990,1,.638298,0,0,0
320581,1962,1,.503597,0,0,1.28
320581,1963,1,.454545,0,0,1.28
320581,1964,1,.448529,0,0,1.28
320581,1965,1,.506757,0,0,1.28
320581,1966,1,.489655,0,0,1.28
320581,1967,1,.483871,0,0,1.28
320581,1968,1,.496454,0,0,1.28
320581,1969,1,.507246,0,0,1.28
320581,1970,1,.491525,0,0,1.28
320581,1971,1,.496063,0,0,1.28
320581,1972,1,.566667,0,0,1.28
320581,1973,1,.511628,0,0,1.28
320581,1974,1,.536082,0,0,1.28
320581,1975,1,.534091,0,0,1.28
320581,1976,1,.373494,0,0,1.28
320581,1977,1,.5,0,0,1.28
320581,1978,1,.483871,0,0,1.28
320581,1979,1,.387097,0,0,1.28
320581,1980,1,.585714,0,0,1.28
320581,1981,1,.461538,0,0,1.28
320581,1982,1,.543103,0,0,1.28
320581,1983,1,.535211,0,0,1.28
320581,1984,1,.561404,0,0,1.28
320581,1985,1,.444444,0,0,1.28
320581,1986,1,.542857,0,0,1.28
320581,1987,1,.547619,0,0,1.28
320581,1988,1,.46729,0,0,1.28
320581,1989,1,.551181,0,0,1.28
320581,1990,1,.490566,0,0,1.28
320582,1962,1,.477876,0,0,.48
320582,1963,1,.5,0,0,.48
320582,1964,1,.485981,0,0,.48
320582,1965,1,.494737,0,0,.48
320582,1966,1,.467532,0,0,.48
320582,1967,1,.493976,0,0,.48
320582,1968,1,.5,0,0,.48
320582,1969,1,.451219,0,0,.48
320582,1970,1,.464286,0,0,.48
320582,1971,1,.588235,0,0,.48
320582,1972,1,.44,0,0,.48
320582,1973,1,.568182,0,0,.48
320582,1974,1,.521739,0,0,.48
320582,1975,1,.486486,0,0,.48
320582,1976,1,.517241,0,0,.48
320582,1977,1,.375,0,0,.48
320582,1978,1,.607843,0,0,.48
320582,1979,1,.446429,0,0,.48
320582,1980,1,.617647,0,0,.48
320582,1981,1,.522727,0,0,.48
320582,1982,1,.428571,0,0,.48
320582,1983,1,.517241,0,0,.48
320582,1984,1,.666667,0,0,.48
320582,1985,1,.526316,0,0,.48
320582,1986,1,.459459,0,0,.48
320582,1987,1,.485294,0,0,.48
320582,1988,1,.586957,0,0,.48
320582,1989,1,.54,0,0,.48
320582,1990,1,.541667,0,0,.48
320602,1962,1,1,0,.03,.8
320602,1963,1,0,0,.03,.8
320602,1964,1,.333333,0,.03,.8
320602,1965,1,.5,0,.03,.8
320602,1966,1,0,0,.03,.8
320602,1967,1,0,0,.03,.8
320602,1968,1,0,0,.03,.8
320602,1969,1,.333333,0,.03,.8
320602,1970,1,1,0,.03,.8
320602,1972,1,0,0,.03,.8
320602,1973,1,1,0,.03,.8
320602,1974,1,.5,0,.03,.8
320602,1975,1,0,0,.03,.8
320602,1978,1,0,0,.03,.8
320602,1980,1,.5,0,.03,.8
320602,1981,1,0,0,.03,.8
320602,1982,1,.5,0,.03,.8
320602,1985,1,0,0,.03,.8
320602,1986,1,1,0,.03,.8
320602,1987,1,.5,0,.03,.8
320602,1988,1,0,0,.03,.8
320602,1989,1,1,0,.03,.8
320602,1990,1,.2,0,.03,.8
320611,1962,1,.448276,0,0,.57
320611,1963,1,.454545,0,0,.57
320611,1964,1,.428571,0,0,.57
320611,1965,1,.26087,0,0,.57
320611,1966,1,.259259,0,0,.57
320611,1967,1,.391304,0,0,.57
320611,1968,1,.590909,0,0,.57
320611,1969,1,.272727,0,0,.57
320611,1970,1,.875,0,0,.57
320611,1971,1,.538462,0,0,.57
320611,1972,1,.444444,0,0,.57
320611,1973,1,.666667,0,0,.57
320611,1974,1,.272727,0,0,.57
320611,1975,1,.7,0,0,.57
320611,1976,1,.5,0,0,.57
320611,1977,1,.352941,0,0,.57
320611,1978,1,.666667,0,0,.57
320611,1979,1,.473684,0,0,.57
320611,1980,1,.538462,0,0,.57
320611,1981,1,.625,0,0,.57
320611,1982,1,.8,0,0,.57
320611,1983,1,.461538,0,0,.57
320611,1984,1,.666667,0,0,.57
320611,1985,1,.428571,0,0,.57
320611,1986,1,.875,0,0,.57
320611,1987,1,.421053,0,0,.57
320611,1988,1,.625,0,0,.57
320611,1989,1,.333333,0,0,.57
320611,1990,1,.444444,0,0,.57
320621,1962,1,.557692,0,.01,1.27
320621,1963,1,.444444,0,.01,1.27
320621,1964,1,.5,0,.01,1.27
320621,1965,1,.512712,0,.01,1.27
320621,1966,1,.544186,0,.01,1.27
320621,1967,1,.511765,0,.01,1.27
320621,1968,1,.486792,0,.01,1.27
320621,1969,1,.465969,0,.01,1.27
320621,1970,1,.47973,0,.01,1.27
320621,1971,1,.454545,0,.01,1.27
320621,1972,1,.434109,0,.01,1.27
320621,1973,1,.521739,0,.01,1.27
320621,1974,1,.504587,0,.01,1.27
320621,1975,1,.542169,0,.01,1.27
320621,1976,1,.563107,0,.01,1.27
320621,1977,1,.430108,0,.01,1.27
320621,1978,1,.46281,0,.01,1.27
320621,1979,1,.566667,0,.01,1.27
320621,1980,1,.427273,0,.01,1.27
320621,1981,1,.530201,0,.01,1.27
320621,1982,1,.526316,0,.01,1.27
320621,1983,1,.523077,0,.01,1.27
320621,1984,1,.5,0,.01,1.27
320621,1985,1,.520408,0,.01,1.27
320621,1986,1,.513761,0,.01,1.27
320621,1987,1,.542289,0,.01,1.27
320621,1988,1,.481013,0,.01,1.27
320621,1989,1,.507246,0,.01,1.27
320621,1990,1,.520833,0,.01,1.27
320622,1962,1,.401747,0,0,0
320622,1963,1,.506631,0,0,0
320622,1964,1,.480337,0,0,0
320622,1965,1,.498599,0,0,0
320622,1966,1,.520958,0,0,0
320622,1967,1,.473868,0,0,0
320622,1968,1,.555831,0,0,0
320622,1969,1,.52139,0,0,0
320622,1970,1,.532189,0,0,0
320622,1971,1,.498141,0,0,0
320622,1972,1,.510753,0,0,0
320622,1973,1,.489933,0,0,0
320622,1974,1,.569149,0,0,0
320622,1975,1,.565217,0,0,0
320622,1976,1,.540373,0,0,0
320622,1977,1,.598485,0,0,0
320622,1978,1,.491525,0,0,0
320622,1979,1,.559524,0,0,0
320622,1980,1,.530973,0,0,0
320622,1981,1,.533742,0,0,0
320622,1982,1,.560694,0,0,0
320622,1983,1,.468085,0,0,0
320622,1984,1,.51938,0,0,0
320622,1985,1,.518797,0,0,0
320622,1986,1,.563433,0,0,0
320622,1987,1,.491582,0,0,0
320622,1988,1,.455197,0,0,0
320622,1989,1,.55848,0,0,0
320622,1990,1,.522727,0,0,0
320623,1962,1,.444444,0,.02,.81
320623,1963,1,.5,0,.02,.81
320623,1964,1,.445255,0,.02,.81
320623,1965,1,.476563,0,.02,.81
320623,1966,1,.459184,0,.02,.81
320623,1967,1,.480176,0,.02,.81
320623,1968,1,.5,0,.02,.81
320623,1969,1,.520833,0,.02,.81
320623,1970,1,.47,0,.02,.81
320623,1971,1,.525974,0,.02,.81
320623,1972,1,.476636,0,.02,.81
320623,1973,1,.491525,0,.02,.81
320623,1974,1,.542857,0,.02,.81
320623,1975,1,.512048,0,.02,.81
320623,1976,1,.464,0,.02,.81
320623,1977,1,.524752,0,.02,.81
320623,1978,1,.495575,0,.02,.81
320623,1979,1,.463235,0,.02,.81
320623,1980,1,.552083,0,.02,.81
320623,1981,1,.557252,0,.02,.81
320623,1982,1,.466667,0,.02,.81
320623,1983,1,.648649,0,.02,.81
320623,1984,1,.474359,0,.02,.81
320623,1985,1,.47619,0,.02,.81
320623,1986,1,.556757,0,.02,.81
320623,1987,1,.439791,0,.02,.81
320623,1988,1,.458333,0,.02,.81
320623,1989,1,.597222,0,.02,.81
320623,1990,1,.644737,0,.02,.81
320624,1962,1,.510145,0,0,0
320624,1963,1,.467312,0,0,0
320624,1964,1,.47006,0,0,0
320624,1965,1,.512121,0,0,0
320624,1966,1,.479651,0,0,0
320624,1967,1,.505791,0,0,0
320624,1968,1,.525,0,0,0
320624,1969,1,.453875,0,0,0
320624,1970,1,.509174,0,0,0
320624,1971,1,.47807,0,0,0
320624,1972,1,.508571,0,0,0
320624,1973,1,.538462,0,0,0
320624,1974,1,.614943,0,0,0
320624,1975,1,.523077,0,0,0
320624,1976,1,.445055,0,0,0
320624,1977,1,.442857,0,0,0
320624,1978,1,.542484,0,0,0
320624,1979,1,.459596,0,0,0
320624,1980,1,.466216,0,0,0
320624,1981,1,.533742,0,0,0
320624,1982,1,.52973,0,0,0
320624,1983,1,.54902,0,0,0
320624,1984,1,.46729,0,0,0
320624,1985,1,.492424,0,0,0
320624,1986,1,.564972,0,0,0
320624,1987,1,.474886,0,0,0
320624,1988,1,.561983,0,0,0
320624,1989,1,.494208,0,0,0
320624,1990,1,.489796,0,0,0
320625,1962,1,.464844,0,0,0
320625,1963,1,.481928,0,0,0
320625,1964,1,.539432,0,0,0
320625,1965,1,.517685,0,0,0
320625,1966,1,.423208,0,0,0
320625,1967,1,.526316,0,0,0
320625,1968,1,.532951,0,0,0
320625,1969,1,.45283,0,0,0
320625,1970,1,.516588,0,0,0
320625,1971,1,.539007,0,0,0
320625,1972,1,.534162,0,0,0
320625,1973,1,.52349,0,0,0
320625,1974,1,.457831,0,0,0
320625,1975,1,.385542,0,0,0
320625,1976,1,.505814,0,0,0
320625,1977,1,.538462,0,0,0
320625,1978,1,.573964,0,0,0
320625,1979,1,.519337,0,0,0
320625,1980,1,.445205,0,0,0
320625,1981,1,.519481,0,0,0
320625,1982,1,.491803,0,0,0
320625,1983,1,.495327,0,0,0
320625,1984,1,.561798,0,0,0
320625,1985,1,.547009,0,0,0
320625,1986,1,.489051,0,0,0
320625,1987,1,.528796,0,0,0
320625,1988,1,.487047,0,0,0
320625,1989,1,.558333,0,0,0
320625,1990,1,.545455,0,0,0
320680,1962,1,.5,0,0,0
320680,1963,1,.47557,0,0,0
320680,1964,1,.426295,0,0,0
320680,1965,1,.469636,0,0,0
320680,1966,1,.495726,0,0,0
320680,1967,1,.428571,0,0,0
320680,1968,1,.464286,0,0,0
320680,1969,1,.497835,0,0,0
320680,1970,1,.511211,0,0,0
320680,1971,1,.517647,0,0,0
320680,1972,1,.478873,0,0,0
320680,1973,1,.461538,0,0,0
320680,1974,1,.475,0,0,0
320680,1975,1,.514793,0,0,0
320680,1976,1,.547872,0,0,0
320680,1977,1,.480519,0,0,0
320680,1978,1,.486111,0,0,0
320680,1979,1,.506757,0,0,0
320680,1980,1,.491667,0,0,0
320680,1981,1,.493151,0,0,0
320680,1982,1,.456376,0,0,0
320680,1983,1,.467949,0,0,0
320680,1984,1,.467153,0,0,0
320680,1985,1,.495238,0,0,0
320680,1986,1,.477612,0,0,0
320680,1987,1,.571429,0,0,0
320680,1988,1,.521053,0,0,0
320680,1989,1,.513967,0,0,0
320680,1990,1,.540541,0,0,0
320703,1962,1,0,.03,.02,.17
320703,1963,1,.285714,.03,.02,.17
320703,1964,1,.25,.03,.02,.17
320703,1965,1,0,.03,.02,.17
320703,1966,1,.166667,.03,.02,.17
320703,1967,1,0,.03,.02,.17
320703,1968,1,0,.03,.02,.17
320703,1970,1,.2,.03,.02,.17
320703,1974,1,0,.03,.02,.17
320703,1975,1,.5,.03,.02,.17
320703,1976,1,0,.03,.02,.17
320703,1977,1,.5,.03,.02,.17
320703,1980,1,0,.03,.02,.17
320703,1981,1,1,.03,.02,.17
320703,1982,1,.2,.03,.02,.17
320703,1983,1,1,.03,.02,.17
320703,1984,1,.6,.03,.02,.17
320703,1985,1,1,.03,.02,.17
320703,1986,1,.833333,.03,.02,.17
320703,1987,1,.416667,.03,.02,.17
320703,1988,1,.75,.03,.02,.17
320703,1989,1,.333333,.03,.02,.17
320703,1990,1,.538462,.03,.02,.17
320704,1962,1,.294118,.01,.02,.46
320704,1963,1,0,.01,.02,.46
320704,1964,1,.2,.01,.02,.46
320704,1965,1,0,.01,.02,.46
320704,1966,1,.090909,.01,.02,.46
320704,1967,1,0,.01,.02,.46
320704,1968,1,0,.01,.02,.46
320704,1969,1,.166667,.01,.02,.46
320704,1970,1,.5,.01,.02,.46
320704,1972,1,0,.01,.02,.46
320704,1973,1,1,.01,.02,.46
320704,1974,1,0,.01,.02,.46
320704,1975,1,.6,.01,.02,.46
320704,1976,1,.666667,.01,.02,.46
320704,1977,1,1,.01,.02,.46
320704,1979,1,0,.01,.02,.46
320704,1980,1,0,.01,.02,.46
320704,1981,1,0,.01,.02,.46
320704,1982,1,.5,.01,.02,.46
320704,1983,1,1,.01,.02,.46
320704,1984,1,.444444,.01,.02,.46
320704,1985,1,.631579,.01,.02,.46
320704,1986,1,.64,.01,.02,.46
320704,1987,1,.520833,.01,.02,.46
320704,1988,1,.594595,.01,.02,.46
320704,1989,1,.423077,.01,.02,.46
320704,1990,1,.454545,.01,.02,.46
320705,1964,1,1,0,0,0
